"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
156,1,500,0,0,150,3,150,3,2.60638e+06,148,2551.67,150,149
157,1,500,0,0,150,3,150,3,2.43904e+06,148,2384.33,150,149
158,1,500,0,0,150,3,150,3,2.41771e+06,148,2363,150,149
159,1,500,0,0,150,3,150,3,2.58171e+06,148,2527,150,149
160,1,500,0,0,150,3,150,3,2.49738e+06,148,2442.67,150,149
161,1,500,0,0,150,3,150,3,2.56871e+06,148,2514,150,149
162,1,500,0,0,150,3,150,3,2.28238e+06,148,2227.67,150,149
163,1,500,0,0,150,3,150,3,2.28371e+06,148,2229,150,149
164,1,500,0,0,150,3,150,3,2.50338e+06,148,2448.67,150,149
165,1,500,0,0,150,3,150,3,2.60004e+06,148,2545.33,150,149
166,1,500,0,0,150,3,150,3,2.48404e+06,148,2429.33,150,149
167,1,500,0,0,150,3,150,3,2.54304e+06,148,2488.33,150,149
168,1,500,0,0,150,3,150,3,2.38871e+06,148,2334,150,149
169,1,500,0,0,150,3,150,3,2.49271e+06,148,2438,150,149
170,1,500,0,0,150,3,150,3,2.57871e+06,148,2524,150,149
171,1,500,0,0,150,3,150,3,2.41604e+06,148,2361.33,150,149
172,1,500,0,0,150,3,150,3,2.55871e+06,148,2504,150,149
173,1,500,0,0,150,3,150,3,2.35771e+06,148,2303,150,149
174,1,500,0,0,150,3,150,3,2.45971e+06,148,2405,150,149
175,1,500,0,0,150,3,150,3,2.46738e+06,148,2412.67,150,149
176,1,500,0,0,150,3,150,3,2.47871e+06,148,2424,150,149
177,1,500,0,0,150,3,150,3,2.57504e+06,148,2520.33,150,149
178,1,500,0,0,150,3,150,3,2.53638e+06,148,2481.67,150,149
179,1,500,0,0,150,3,150,3,2.47571e+06,148,2421,150,149
180,1,500,0,0,150,3,150,3,2.40904e+06,148,2354.33,150,149
181,1,500,0,0,150,3,150,3,2.44171e+06,148,2387,150,149
182,1,500,0,0,150,3,150,3,2.50438e+06,148,2449.67,150,149
183,1,500,0,0,150,3,150,3,2.57404e+06,148,2519.33,150,149
184,1,500,0,0,150,3,150,3,2.45104e+06,148,2396.33,150,149
185,1,500,0,0,150,3,150,3,2.52938e+06,148,2474.67,150,149
186,1,500,0,0,150,3,150,3,2.45404e+06,148,2399.33,150,149
187,1,500,0,0,150,3,150,3,2.28704e+06,148,2232.33,150,149
188,1,500,0,0,150,3,150,3,2.45471e+06,148,2400,150,149
189,1,500,0,0,150,3,150,3,2.32904e+06,148,2274.33,150,149
190,1,500,0,0,150,3,150,3,2.47038e+06,148,2415.67,150,149
191,1,500,0,0,150,3,150,3,2.52871e+06,148,2474,150,149
192,1,500,0,0,150,3,150,3,2.43338e+06,148,2378.67,150,149
193,1,500,0,0,150,3,150,3,2.44204e+06,148,2387.33,150,149
194,1,500,0,0,150,3,150,3,2.56004e+06,148,2505.33,150,149
195,1,500,0,0,150,3,150,3,2.43004e+06,148,2375.33,150,149
196,1,500,0,0,150,3,150,3,2.53738e+06,148,2482.67,150,149
197,1,500,0,0,150,3,150,3,2.36371e+06,148,2309,150,149
198,1,500,0,0,150,3,150,3,2.52638e+06,148,2471.67,150,149
199,1,500,0,0,150,3,150,3,2.42738e+06,148,2372.67,150,149
200,1,500,0,0,150,3,150,3,2.54938e+06,148,2494.67,150,149
201,1,500,0,0,150,3,150,3,2.48271e+06,148,2428,150,149
202,1,500,0,0,150,3,150,3,2.69171e+06,148,2637,150,149
203,1,500,0,0,150,3,150,3,2.34004e+06,148,2285.33,150,149
204,1,500,0,0,150,3,150,3,2.66204e+06,148,2607.33,150,149
205,1,500,0,0,150,3,150,3,2.39438e+06,148,2339.67,150,149
206,1,500,0,0,150,3,150,3,2.57938e+06,148,2524.67,150,149
207,1,500,0,0,150,3,150,3,2.31504e+06,148,2260.33,150,149
208,1,500,0,0,150,3,150,3,2.44838e+06,148,2393.67,150,149
209,1,500,0,0,150,3,150,3,2.51071e+06,148,2456,150,149
210,1,500,0,0,150,3,150,3,2.34238e+06,148,2287.67,150,149
211,1,500,0,0,150,3,150,3,2.58938e+06,148,2534.67,150,149
212,1,500,0,0,150,3,150,3,2.41504e+06,148,2360.33,150,149
213,1,500,0,0,150,3,150,3,2.43038e+06,148,2375.67,150,149
214,1,500,0,0,150,3,150,3,2.36171e+06,148,2307,150,149
215,1,500,0,0,150,3,150,3,2.66738e+06,148,2612.67,150,149
216,1,500,0,0,150,3,150,3,2.49871e+06,148,2444,150,149
217,1,500,0,0,150,3,150,3,2.49371e+06,148,2439,150,149
218,1,500,0,0,150,3,150,3,2.28904e+06,148,2234.33,150,149
219,1,500,0,0,150,3,150,3,2.39571e+06,148,2341,150,149
220,1,500,0,0,150,3,150,3,2.49704e+06,148,2442.33,150,149
221,1,500,0,0,150,3,150,3,2.43538e+06,148,2380.67,150,149
222,1,500,0,0,150,3,150,3,2.44304e+06,148,2388.33,150,149
223,1,500,0,0,150,3,150,3,2.45504e+06,148,2400.33,150,149
224,1,500,0,0,150,3,150,3,2.38238e+06,148,2327.67,150,149
225,1,500,0,0,150,3,150,3,2.37938e+06,148,2324.67,150,149
226,1,500,0,0,150,3,150,3,2.43338e+06,148,2378.67,150,149
227,1,500,0,0,150,3,150,3,2.59604e+06,148,2541.33,150,149
228,1,500,0,0,150,3,150,3,2.48604e+06,148,2431.33,150,149
229,1,500,0,0,150,3,150,3,2.75071e+06,148,2696,150,149
230,1,500,0,0,150,3,150,3,2.65938e+06,148,2604.67,150,149
231,1,500,0,0,150,3,150,3,2.41138e+06,148,2356.67,150,149
232,1,500,0,0,150,3,150,3,2.46871e+06,148,2414,150,149
233,1,500,0,0,150,3,150,3,2.28704e+06,148,2232.33,150,149
234,1,500,0,0,150,3,150,3,2.45571e+06,148,2401,150,149
235,1,500,0,0,150,3,150,3,2.41904e+06,148,2364.33,150,149
236,1,500,0,0,150,3,150,3,2.68071e+06,148,2626,150,149
237,1,500,0,0,150,3,150,3,2.42338e+06,148,2368.67,150,149
238,1,500,0,0,150,3,150,3,2.67871e+06,148,2624,150,149
239,1,500,0,0,150,3,150,3,2.33204e+06,148,2277.33,150,149
240,1,500,0,0,150,3,150,3,2.60338e+06,148,2548.67,150,149
241,1,500,0,0,150,3,150,3,2.56204e+06,148,2507.33,150,149
242,1,500,0,0,150,3,150,3,2.46338e+06,148,2408.67,150,149
243,1,500,0,0,150,3,150,3,2.70371e+06,148,2649,150,149
244,1,500,0,0,150,3,150,3,2.38971e+06,148,2335,150,149
245,1,500,0,0,150,3,150,3,2.56804e+06,148,2513.33,150,149
246,1,500,0,0,150,3,150,3,2.34671e+06,148,2292,150,149
247,1,500,0,0,150,3,150,3,2.47538e+06,148,2420.67,150,149
248,1,500,0,0,150,3,150,3,2.63438e+06,148,2579.67,150,149
249,1,500,0,0,150,3,150,3,2.42638e+06,148,2371.67,150,149
250,1,500,0,0,150,3,150,3,2.44838e+06,148,2393.67,150,149
251,1,500,0,0,150,3,150,3,2.52004e+06,148,2465.33,150,149
252,1,500,0,0,150,3,150,3,2.48171e+06,148,2427,150,149
253,1,500,0,0,150,3,150,3,2.32704e+06,148,2272.33,150,149
254,1,500,0,0,150,3,150,3,2.57938e+06,148,2524.67,150,149
255,1,500,0,0,150,3,150,3,2.43304e+06,148,2378.33,150,149
256,1,500,0,0,150,3,150,3,2.73871e+06,148,2684,150,149
257,1,500,0,0,150,3,150,3,2.37704e+06,148,2322.33,150,149
258,1,500,0,0,150,3,150,3,2.45138e+06,148,2396.67,150,149
259,1,500,0,0,150,3,150,3,2.43304e+06,148,2378.33,150,149
260,1,500,0,0,150,3,150,3,2.55671e+06,148,2502,150,149
261,1,500,0,0,150,3,150,3,2.52504e+06,148,2470.33,150,149
262,1,500,0,0,150,3,150,3,2.47971e+06,148,2425,150,149
263,1,500,0,0,150,3,150,3,2.55204e+06,148,2497.33,150,149
264,1,500,0,0,150,3,150,3,2.47738e+06,148,2422.67,150,149
265,1,500,0,0,150,3,150,3,2.62271e+06,148,2568,150,149
266,1,500,0,0,150,3,150,3,2.48238e+06,148,2427.67,150,149
267,1,500,0,0,150,3,150,3,2.65638e+06,148,2601.67,150,149
268,1,500,0,0,150,3,150,3,2.56138e+06,148,2506.67,150,149
269,1,500,0,0,150,3,150,3,2.31904e+06,148,2264.33,150,149
270,1,500,0,0,150,3,150,3,2.38638e+06,148,2331.67,150,149
271,1,500,0,0,150,3,150,3,2.47604e+06,148,2421.33,150,149
272,1,500,0,0,150,3,150,3,2.52171e+06,148,2467,150,149
273,1,500,0,0,150,3,150,3,2.39038e+06,148,2335.67,150,149
274,1,500,0,0,150,3,150,3,2.43871e+06,148,2384,150,149
275,1,500,0,0,150,3,150,3,2.49871e+06,148,2444,150,149
276,1,500,0,0,150,3,150,3,2.84271e+06,148,2788,150,149
277,1,500,0,0,150,3,150,3,2.53304e+06,148,2478.33,150,149
278,1,500,0,0,150,3,150,3,2.50338e+06,148,2448.67,150,149
279,1,500,0,0,150,3,150,3,2.47804e+06,148,2423.33,150,149
280,1,500,0,0,150,3,150,3,2.55938e+06,148,2504.67,150,149
281,1,500,0,0,150,3,150,3,2.20204e+06,148,2147.33,150,149
282,1,500,0,0,150,3,150,3,2.55038e+06,148,2495.67,150,149
283,1,500,0,0,150,3,150,3,2.35171e+06,148,2297,150,149
284,1,500,0,0,150,3,150,3,2.39904e+06,148,2344.33,150,149
285,1,500,0,0,150,3,150,3,2.55771e+06,148,2503,150,149
286,1,500,0,0,150,3,150,3,2.40238e+06,148,2347.67,150,149
287,1,500,0,0,150,3,150,3,2.34638e+06,148,2291.67,150,149
288,1,500,0,0,150,3,150,3,2.24871e+06,148,2194,150,149
289,1,500,0,0,150,3,150,3,2.60138e+06,148,2546.67,150,149
290,1,500,0,0,150,3,150,3,2.50004e+06,148,2445.33,150,149
291,1,500,0,0,150,3,150,3,2.53038e+06,148,2475.67,150,149
292,1,500,0,0,150,3,150,3,2.52004e+06,148,2465.33,150,149
293,1,500,0,0,150,3,150,3,2.55704e+06,148,2502.33,150,149
294,1,500,0,0,150,3,150,3,2.64704e+06,148,2592.33,150,149
295,1,500,0,0,150,3,150,3,2.54038e+06,148,2485.67,150,149
296,1,500,0,0,150,3,150,3,2.47471e+06,148,2420,150,149
297,1,500,0,0,150,3,150,3,2.45371e+06,148,2399,150,149
298,1,500,0,0,150,3,150,3,2.35404e+06,148,2299.33,150,149
299,1,500,0,0,150,3,150,3,2.47638e+06,148,2421.67,150,149
300,1,500,0,0,150,3,150,3,2.41204e+06,148,2357.33,150,149
301,1,500,0,0,150,3,150,3,2.47104e+06,148,2416.33,150,149
302,1,500,0,0,150,3,150,3,2.42138e+06,148,2366.67,150,149
303,1,500,0,0,150,3,150,3,2.52704e+06,148,2472.33,150,149
304,1,500,0,0,150,3,150,3,2.64038e+06,148,2585.67,150,149
305,1,500,0,0,150,3,150,3,2.41438e+06,148,2359.67,150,149
306,1,500,0,0,150,3,150,3,2.56638e+06,148,2511.67,150,149
307,1,500,0,0,150,3,150,3,2.42071e+06,148,2366,150,149
308,1,500,0,0,150,3,150,3,2.53304e+06,148,2478.33,150,149
309,1,500,0,0,150,3,150,3,2.60271e+06,148,2548,150,149
310,1,500,0,0,150,3,150,3,2.32971e+06,148,2275,150,149
311,1,500,0,0,150,3,150,3,2.45538e+06,148,2400.67,150,149
312,1,500,0,0,150,3,150,3,2.48038e+06,148,2425.67,150,149
313,1,500,0,0,150,3,150,3,2.56538e+06,148,2510.67,150,149
314,1,500,0,0,150,3,150,3,2.23871e+06,148,2184,150,149
315,1,500,0,0,150,3,150,3,2.42104e+06,148,2366.33,150,149
316,1,500,0,0,150,3,150,3,2.47438e+06,148,2419.67,150,149
317,1,500,0,0,150,3,150,3,2.47104e+06,148,2416.33,150,149
318,1,500,0,0,150,3,150,3,2.43771e+06,148,2383,150,149
319,1,500,0,0,150,3,150,3,2.80071e+06,148,2746,150,149
320,1,500,0,0,150,3,150,3,2.68238e+06,148,2627.67,150,149
321,1,500,0,0,150,3,150,3,2.51871e+06,148,2464,150,149
322,1,500,0,0,150,3,150,3,2.48304e+06,148,2428.33,150,149
323,1,500,0,0,150,3,150,3,2.41071e+06,148,2356,150,149
324,1,500,0,0,150,3,150,3,2.54571e+06,148,2491,150,149
325,1,500,0,0,150,3,150,3,2.25838e+06,148,2203.67,150,149
326,1,500,0,0,150,3,150,3,2.51371e+06,148,2459,150,149
327,1,500,0,0,150,3,150,3,2.58138e+06,148,2526.67,150,149
328,1,500,0,0,150,3,150,3,2.43838e+06,148,2383.67,150,149
329,1,500,0,0,150,3,150,3,2.43138e+06,148,2376.67,150,149
330,1,500,0,0,150,3,150,3,2.51938e+06,148,2464.67,150,149
331,1,500,0,0,150,3,150,3,2.55371e+06,148,2499,150,149
332,1,500,0,0,150,3,150,3,2.20904e+06,148,2154.33,150,149
333,1,500,0,0,150,3,150,3,2.64371e+06,148,2589,150,149
334,1,500,0,0,150,3,150,3,2.58871e+06,148,2534,150,149
335,1,500,0,0,150,3,150,3,2.37571e+06,148,2321,150,149
336,1,500,0,0,150,3,150,3,2.35871e+06,148,2304,150,149
337,1,500,0,0,150,3,150,3,2.55404e+06,148,2499.33,150,149
338,1,500,0,0,150,3,150,3,2.30138e+06,148,2246.67,150,149
339,1,500,0,0,150,3,150,3,2.43504e+06,148,2380.33,150,149
340,1,500,0,0,150,3,150,3,2.55371e+06,148,2499,150,149
341,1,500,0,0,150,3,150,3,2.36638e+06,148,2311.67,150,149
342,1,500,0,0,150,3,150,3,2.41004e+06,148,2355.33,150,149
343,1,500,0,0,150,3,150,3,2.60171e+06,148,2547,150,149
344,1,500,0,0,150,3,150,3,2.38071e+06,148,2326,150,149
345,1,500,0,0,150,3,150,3,2.58071e+06,148,2526,150,149
346,1,500,0,0,150,3,150,3,2.36004e+06,148,2305.33,150,149
347,1,500,0,0,150,3,150,3,2.59271e+06,148,2538,150,149
348,1,500,0,0,150,3,150,3,2.28538e+06,148,2230.67,150,149
349,1,500,0,0,150,3,150,3,2.39371e+06,148,2339,150,149
350,1,500,0,0,150,3,150,3,2.62504e+06,148,2570.33,150,149
351,1,500,0,0,150,3,150,3,2.45204e+06,148,2397.33,150,149
352,1,500,0,0,150,3,150,3,2.51404e+06,148,2459.33,150,149
353,1,500,0,0,150,3,150,3,2.38471e+06,148,2330,150,149
354,1,500,0,0,150,3,150,3,2.50071e+06,148,2446,150,149
355,1,500,0,0,150,3,150,3,2.58304e+06,148,2528.33,150,149
356,1,500,0,0,150,3,150,3,2.64804e+06,148,2593.33,150,149
357,1,500,0,0,150,3,150,3,2.59738e+06,148,2542.67,150,149
358,1,500,0,0,150,3,150,3,2.45138e+06,148,2396.67,150,149
359,1,500,0,0,150,3,150,3,2.62171e+06,148,2567,150,149
360,1,500,0,0,150,3,150,3,2.18804e+06,148,2133.33,150,149
361,1,500,0,0,150,3,150,3,2.40838e+06,148,2353.67,150,149
362,1,500,0,0,150,3,150,3,2.53938e+06,148,2484.67,150,149
363,1,500,0,0,150,3,150,3,2.39604e+06,148,2341.33,150,149
364,1,500,0,0,150,3,150,3,2.49638e+06,148,2441.67,150,149
365,1,500,0,0,150,3,150,3,2.64671e+06,148,2592,150,149
366,1,500,0,0,150,3,150,3,2.56404e+06,148,2509.33,150,149
367,1,500,0,0,150,3,150,3,2.26838e+06,148,2213.67,150,149
368,1,500,0,0,150,3,150,3,2.49038e+06,148,2435.67,150,149
369,1,500,0,0,150,3,150,3,2.43171e+06,148,2377,150,149
370,1,500,0,0,150,3,150,3,2.36938e+06,148,2314.67,150,149
